S.Weathers,Matt Clow pass complete to M Brimacombe for 8 yards to the CON33 (S.Weathers).,TACKLER_ONE
C. Cannon,J. Bond rush for 8 yards to the ACA10 (C. Cannon).,TACKLER_ONE
Dave Stala,"Dave Stala kickoff 54 yards to the LAV11, N Bisaillon return 27 yards to the LAV38 (Mike McPherson).",KICKER
J Sevigny,Dmitri Kiernan rush for 4 yards to the LAV42 (J Sevigny,TACKLER_ONE
Jared Currie,"N. Racine punt 37 yards to the SMU31, Jared Currie return 8 yards to the SMU39 (M.A. Dion), PENALTY SMU illegal block 9 yards to the SMU30, S SMU30.",RETURNER
D Arruda,"M. Bertrand pass complete to Dmitri Kiernan for 3 yards to the SMU20 (D Arruda), PENALTY LAV illegal block 10 yards to the SMU33, NO PLAY.",TACKLER_ONE
B Nelson,M. Bertrand rush for 4 yards to the SMU29 (B Nelson).,TACKLER_ONE
Sterve Lubin,"Steve Panella pass complete to Sterve Lubin for -14 yards to the LAV54, out-of-bounds.",RECEIVER
S Mifflen,"M. Bertrand pass complete to J.F. Romeo for 13 yards to the SMU49, (S Mifflen).",TACKLER_ONE
P Roberge,"M. Bertrand pass complete to P Plamondon for 17 yards to the SMU32, (P Roberge).",TACKLER_ONE
J Moodie,N. Bisaillon rush for 4 yards to the LAV49 (J Moodie).,TACKLER_ONE
E Hakim,"E Hakim rush for 5 yards to the SMU35, (B. Meloche",RUSHER
J Braddock,"Dave Stala kickoff 47 yards to the LAV28, D Jacques return 9 yards to the LAV37 (J Braddock",TACKLER_ONE
C Najm,Dmitri Kiernan rush for 2 yards to the LAV20 (C Najm,TACKLER_ONE
P.L.Hebert,Bryan Robinson pass complete to Jared Currie for 7 yards to the LAV51 (P.L.Hebert).,TACKLER_ONE
T Hutt,M. Bertrand pass complete to Dmitri Kiernan for 6 yards to the LAV14 (T Hutt).,TACKLER_ONE
P.P.Huet,"Dmitri Kiernan rush for 6 yards to the LAV46, (P.P.Huet).",TACKLER_ONE
S Marques,"M. Bertrand pass complete to D Jacques for 14 yards to the SMU50, (S Marques).",TACKLER_ONE
Jean-Francois Joncas,"P. Plamondon rush to the SMU42, fumble by P Plamondon recovered by SMU S Marques at SMU42, S Marques for 6 yards to the SMU48 (Jean-Francois Joncas).",TACKLER_ONE
E. Pronovost,"N. Racine punt 35 yards to the SMU43, Jared Currie return 9 yards to the SMU52 (E. Pronovost",TACKLER_ONE
P Fleming,"Steve Panella pass complete to P Fleming for 7 yards to the SMU49, (R. Nadeau).",RECEIVER
K. Thibault,"S. Mbog kickoff 55 yards to the SMU10, A Maeko return 25 yards to the SMU35 (K. Thibault).",TACKLER_ONE
S. Linder,"S. Linder kickoff 55 yards to the MCG10, S Kalenchuk return 21 yards to the MCG31 (J. Steeves).",KICKER
A. MacDonald,"Josh Sommerfeldt pass complete to P Lanctot for 22 yards to the MCG53, (A. MacDonald).",TACKLER_ONE
R Karikari,"Anand Pillai kickoff 45 yards to the SFX20, R Karikari return 43 yards to the MCG47, out-of-bounds (P.O. Brunet).",RETURNER
M Carroll,Nick Chessa pass incomplete to M Carroll (A. Cook).,RECEIVER
M. McCullough,"D. Tai rush for 3 yards to the MCG38 (M. McCullough), PENALTY SFX offside 5 yards to the MCG40, NO PLAY.",TACKLER_ONE
R. Karikari,"R. Karikari rush for 2 yards to the MCG24, (A.Garven).",RUSHER
K. Rueckwald,K. Rueckwald rush for no gain to the MCG37 (G. Roy).,RUSHER
P.Puurunen,"Josh Sommerfeldt rush for 7 yards to the MCG51, (P.Puurunen).",TACKLER_ONE
P. Zubchinsky,Josh Sommerfeldt rush for 7 yards to the SFX52 (P. Zubchinsky).,TACKLER_ONE
M.McCullough,"N. Hoffmann rush for 4 yards to the MCG54, (M.McCullough).",TACKLER_ONE
R.Karikari,Josh Sommerfeldt pass complete to S Ceolin for 9 yards to the SFX32 (R.Karikari).,TACKLER_ONE
P.Zubchinsky,"N. Hoffmann rush for 8 yards to the SFX24, (P.Zubchinsky).",TACKLER_ONE
M. Carroll,"Nick Chessa pass intercepted by F Martin at the MCG20, F Martin return 8 yards to the MCG28 (M. Carroll).",TACKLER_ONE
P. Puurunen,N. Hoffmann rush for 2 yards to the SFX23 (P. Puurunen).,TACKLER_ONE
M.Axhorn,"N. Hoffmann rush for 2 yards to the SFX29, (M.Axhorn).",TACKLER_ONE
J. Furtney,"J.R. Gallant pass intercepted by M.A. Lavoie at the MCG35, M.A. Lavoie return 28 yards to the SFX47 (J. Furtney).",TACKLER_ONE
J. Maione,"A. Gallant punt 38 yards to the MCG20, A Cook return 8 yards to the MCG28 (J. Maione).",TACKLER_ONE
A.MacDonald,Josh Sommerfeldt pass complete to N Hoffmann for 8 yards to the MCG36 (A.MacDonald).,TACKLER_ONE
T O'Hara,P. Cantin pass complete to T O'Hara for 4 yards to the MCG44 (J.Beresford).,RECEIVER
J.Beresford,P. Cantin pass complete to T O'Hara for 4 yards to the MCG44 (J.Beresford).,TACKLER_ONE
Ryan,"Bradford, Ryan kickoff 53 yards to the MON12, J.S. Ferus return 14 yards to the MON26 (Chad Canfield)",KICKER
Chad Canfield,"Bradford, Ryan kickoff 53 yards to the MON12, J.S. Ferus return 14 yards to the MON26 (Chad Canfield)",TACKLER_ONE
Doug Gelevan,P. Dartiguenave rush for 27 yards to the MON53 (Doug Gelevan).,TACKLER_ONE
Derek Fury,"P. Dartiguenave rush for 1 yard to the MON54, (Derek Fury).",TACKLER_ONE
Andrew Fraser,"Maxime Lavoie, Jr. punt 37 yards to the MTA24, Andrew Fraser return 2 yards to the MTA26 (N. Piche).",RETURNER
Karl Gendron,"MTAat 12:34 , Karl Gendron rush for -2 yards to the MTA24 (G. Lavigne).",RUSHER
Shaun Alie,"Derek Brocanier pass complete to Shaun Alie for 33 yards to the MON40, (10",RECEIVER
Phil COnnolly,P. Dartiguenave rush for 8 yards to the 55 yardline (Phil COnnolly).,TACKLER_ONE
Gerogiannis,"MTAat 08:07 , Derek Brocanier pass incomplete to Gerogiannis, T..",RECEIVER
Foyers,"Derek Brocanier pass complete to Foyers, David for 12 yards to the MTA23, (G. Lavigne).",RECEIVER
Sebastien Roy,P. Dartiguenave rush for 1 yard to the MTA48 (Sebastien Roy,TACKLER_ONE
E. Primeau,Karl Gendron rush for 5 yards to the MTA10 (E. Primeau).,TACKLER_ONE
Molinarie,"D. McKinnon pass complete to Molinarie, H for 11 yards to the MTA25, (Doug Gelevan",RECEIVER
David Dedam,K. Farah-Lajoie rush for -2 yards to the MTA27 (David Dedam,TACKLER_ONE
Haddly,"Mussot, Haddly rush for 6 yards to the MTA21 (Eric De Mos",RUSHER
Eric De Mos,"Mussot, Haddly rush for 6 yards to the MTA21 (Eric De Mos",TACKLER_ONE
Matt Harting,"Irvin, Mark punt 16 yards to the MTA45, J.A. Solon return -9 yards to the MTA54 (Matt Harting).",TACKLER_ONE
MacDonald,"Gary Wager pass incomplete to MacDonald, Matt.",RECEIVER
Fagogenis,"Shaun Alie pass complete to Fagogenis, B for 4 yards to the MON25, out-of-bounds.",RECEIVER
Simon Ettin,"Maxime Lavoie, Jr. punt 29 yards to the MTA45, Simon Ettin return 11 yards to the MON54 (A. April), PENALTY MON kick catching interference 2 yards to the MON52, M MTA52.",RETURNER
Matthew Jack,"D. McKinnon pass complete to Molinarie, H for 26 yards to the MON36, (Matthew Jack).",TACKLER_ONE
Samuel Lavoie,"Maxime Lavoie, Jr. punt 27 yards to the MON52, Simon Ettin return 0 yards to the MON52 (Samuel Lavoie).",TACKLER_ONE
Matt Marsh,"Bradford, Ryan kickoff 56 yards to the MON9, J.A. Solon return 24 yards to the MON33 (Matt Marsh).",TACKLER_ONE
Farrow,"Gary Wager pass complete to Farrow, Jodie for 9 yards to the MON45, (J.A. Solon).",RECEIVER
Jon,"Saper, Jon rush for no gain to the MTA37 (P. Dartiguenave",RUSHER
Matt Aufrey,K. Farah-Lajoie rush for -2 yards to the MON53 (Matt Aufrey).,TACKLER_ONE
Daniel Parker,"Mussot, Haddly rush for 5 yards to the MON37 (Daniel Parker).",TACKLER_ONE
J.Fortin,"N. Hoffmann rush for 3 yards to the BIS8, (J.Fortin",TACKLER_ONE
N. Mao,"Anand Pillai kickoff 37 yards to the BIS28, A Bynoe return 12 yards to the BIS40 (N. Mao).",TACKLER_ONE
M.A. Lahaie,Hunter Mousseau rush for 2 yards to the MON44 (M.A. Lahaie).,TACKLER_ONE
A Zara,"Simon Lemieux pass incomplete to A Zara, PENALTY MON intentional grounding 12 yards to the MON25.",RECEIVER
G Lavigne,"S. Mbog kickoff 23 yards to the MON42, G Lavigne return -3 yards to the MON39 (P.L. Hebert).",RETURNER
T.Francoeur,M. Bertrand pass complete to D Jacques for 6 yards to the MON36 (T.Francoeur).,TACKLER_ONE
G.Lavigne,M. Bertrand pass complete to J.F. Romeo for 7 yards to the MON40 (G.Lavigne).,TACKLER_ONE
F.B.Eugene,"K. Thibault rush for 10 yards to the MON40, (F.B.Eugene).",TACKLER_ONE
M.A.Brissette,"Y. Ortiz rush for 16 yards to the MON24, (M.A.Brissette).",TACKLER_ONE
P. Couillard,P. Couillard pass complete to D Jacques for 5 yards to the MON15 (M.Pati).,PASSER
D. Audet,F. Cazeneuve rush for -1 yard to the MON51 (D. Audet).,TACKLER_ONE
I. Francis,"I. Francis rush for no gain to the MON51, fumble by I Francis recovered by LAV P.L. Hebert at MON38.",RUSHER
E. McCutcheon,E. McCutcheon rush for no gain to the MON49 (E. Poirier).,RUSHER
A. Hynd,"D. Halfpenny punt 42 yards to the CON36, B Ouimet return -2 yards to the CON34 (A. Hynd).",TACKLER_ONE
Y Brassard,"S. Rodgers kickoff 38 yards to the BIS27, Y Brassard return 0 yards to the BIS27.",RETURNER
S Weathers,"Malik Gagnon field goal from 38 MISSED, kick to CON-9, clock 08:47, S Weathers return 0 yards to the CON-9, Malik Gagnon ROUGE, clock",RETURNER
S. Joshi,"Shane Desrochers pass complete to G Colon for 16 yard to the BIS20, fumble forced by S Weathers, fumble by G Colon recovered by CON David Aiken at BIS20 (S. Joshi).",TACKLER_ONE
M Wilson,P. Nadeau pass complete to M Wilson for 6 yards to the BIS36 (Mickey Donovan).,RECEIVER
S. Ceolin,"S. Ceolin rush for 23 yards to the MON32, (F.B. Eugene).",RUSHER
G Labonte,"Anand Pillai kickoff 35 yards to the MON30, G Labonte return 7 yards to the MON37 (D. Richardson).",RETURNER
A.Dore,"D. Tai rush for 22 yards to the MON6, (A.Dore).",TACKLER_ONE
G. C-Rousseau,"D. Tai rush for 1 yard to the MON5 (G. C-Rousseau), PENALTY MON OC 3 yards to the MON2.",TACKLER_ONE
M Pati,"Anand Pillai kickoff 49 yards to the MON16, M Pati return 5 yards to the MON21.",RETURNER
E.V. Ross,"N. Hoffmann rush for 14 yards to the MON35 (E.V. Ross), PENALTY MCG holding 10 yards to the MCG51, NO PLAY.",TACKLER_ONE
Pierre-Luc Pomerleau,Dave Campbell sacked for -2 yards to the MON47 (Pierre-Luc Pomerleau).,TACKLER_ONE
C Dewan,"Simon Lemieux pass intercepted by C Dewan at the MCG20, C Dewan return 25 yards to the MCG45 (S. Groulx), PENALTY MCG illegal block 10 yards to the MCG35, MMCG35.",INTERCEPTER
S. Colwell,TEAM rush for -15 yards to the CON46 (S. Colwell).,TACKLER_ONE
R.Reading,J. Bond pass complete to Reece Martin for 12 yards to the MCG39 (R.Reading).,TACKLER_ONE
wide left,"S. Rodgers field goal from 46 ROUGE, touchback, clock 01:47. 59-yard ROUGE scored on A MISSED 46-yd FG attempt (wide left)",TACKLER_ONE
R Grad,"J. Bond pass intercepted by R Grad at the MCG45, R Grad return 18 yards to the CON47 (J. Bond).",INTERCEPTER
Center#44,"TEAM rush for -7 yards to the CON0, TEAM SAFETY, clock Snap goes through the end-zone on A punt attempt (Center#44)",TACKLER_ONE
S.Colwell,J. Bond pass complete to A Rousseau for 2 yards to the CON37 (S.Colwell).,TACKLER_ONE
R. Reading,"Anand Pillai punt 24 yards to the MCG35, J.Marc Paquette return 2 yards to the MCG33 (R. Reading), PENALTY CON holding 5 yards to the MCG38, C MCG38.",TACKLER_ONE
V.Julien Leblanc,"Josh Sommerfeldt rush for 10 yards to the MCG32, fumble forced by R Woosley, fumble by Josh Sommerfeldt recovered by CON M Donovan at MCG32 (V.Julien Leblanc).",TACKLER_ONE
D Couto,"B. Ouimet rush for 5 yards to the CON28, fumble forced by R Grad, fumble by B Ouimet recovered by MCG R Grad at CON23 (D Couto).",TACKLER_ONE
Keith Dugas,Josh Sommerfeldt rush for no gain to the MCG47 (Keith Dugas).,TACKLER_ONE
K. Wojtecki,"J. Bond pass intercepted by R Grad at the CON35, R Grad return 8 yards to the CON27 (K. Wojtecki).",TACKLER_ONE
S. McPherson,M. Bertrand pass complete to J.F. Romeo for 9 yards to the BIS26 (S. McPherson,TACKLER_ONE
D Audet,"S. Mbog kickoff 59 yards to the BIS6, G Colon return 25 yards to the BIS31 (D Audet",TACKLER_ONE
S.McPherson,"J.F. Romeo rush for 13 yards to the BIS52, (S.McPherson).",TACKLER_ONE
J.F. Tremblay,"M. Bertrand pass complete to J.F. Tremblay for 26 yards to the 55 yardline, (P. Comeau).",RECEIVER
S McPherson,"M. Bertrand pass intercepted by S McPherson at the BIS35, S McPherson return 17 yards to the BIS52 (Y. Ortiz).",INTERCEPTER
A.Jacob,"M. Wilson rush for 15 yards to the LAV54, (A.Jacob",TACKLER_ONE
A Gauthier,N. Bisaillon rush for -1 yard to the LAV38 (A Gauthier).,TACKLER_ONE
E Poirier,P. Nadeau rush for no gain to the BIS25 (E Poirier,TACKLER_ONE
F Jourdain,"N. Bisaillon rush for 13 yards to the BIS33, (F Jourdain).",TACKLER_ONE
P. O.Proulx,K. Farah-Lajoie rush for -1 yard to the MON51 (P. O.Proulx).,TACKLER_ONE
M. McAuley,"S. Rodgers kickoff 47 yards to the LAV18, D Jacques return 18 yards to the LAV36 (M. McAuley).",TACKLER_ONE
S. Linders,"S. Linders punt 23 yards to the BIS47, PENALTY BIS NY 16 yards to the SFX47, BIS ball on SFX47.",KICKER
R. McGuiness,"D. Halfpenny punt 35 yards to the SFX45, R Karikari return 36 yards to the BIS29 (R. McGuiness).",TACKLER_ONE
A MacDonald,"Shane Desrochers pass intercepted by A MacDonald at the BIS40, A MacDonald return 10 yards to the BIS30 (D. Halfpenny).",INTERCEPTER
T.El-Bitar,Shane Desrochers pass complete to M Wilson for 1 yard to the BIS35 (T.El-Bitar).,TACKLER_ONE
J. F Roy,"Shane Desrochers pass intercepted by A MacDonald at the SFX-5, A MacDonald return 8 yards to the SFX3 (J. F Roy).",TACKLER_ONE
M. Irvin,"M. Irvin kickoff 50 yards to the MCG15, M Chiarcossi return -3 yards to the MCG12 (S. Vessey).",KICKER
S. Vessey,"M. Irvin kickoff 50 yards to the MCG15, M Chiarcossi return -3 yards to the MCG12 (S. Vessey).",TACKLER_ONE
P. Chapman,D. Tai rush for 4 yards to the MTA29 (P. Chapman).,TACKLER_ONE
K. Gendron,K. Gendron rush for 1 yard to the MTA32 (R. Grad).,RUSHER
E. De Mos,N. Hoffmann rush for 7 yards to the MTA3 (E. De Mos).,TACKLER_ONE
P.Chapman,Josh Sommerfeldt sacked for -11 yards to the MCG38 (P.Chapman,TACKLER_ONE
D Foyers,"Gary Wager pass complete to D Foyers for 8 yards to the MTA31, (A. Cook",RECEIVER
K Gendron,Gary Wager pass incomplete to K Gendron.,RECEIVER
S. Roy,G. Guay rush for 2 yards to the MTA48 (S. Roy).,TACKLER_ONE
B. Fagogenis,B. Fagogenis rush for 3 yards to the MTA38 (S. Colwell).,RUSHER
M. Auffrey,N. Hoffmann rush for 1 yard to the MTA37 (M. Auffrey).,TACKLER_ONE
M. FiSHE,"N. Hoffmann rush for 18 yards to the MTA19, (M. FiSHE).",TACKLER_ONE
Team SMU,"Team SMU rush for -7 yards to the SMU38, out-of-bounds.",RUSHER
P.P. Huet,"R. Labossiere rush for 15 yards to the CON35, (P.P. Huet).",TACKLER_ONE
A Noel,"Matt Clow pass complete to A Noel for 11 yards to the LAV52, (Malik Gagnon).",RECEIVER
P Leclerc,"Matt Clow pass intercepted by P Leclerc at the LAV39, P Leclerc return 0 yards to the LAV39.",INTERCEPTER
M.Green,"P. Plamondon rush for 20 yards to the ACA51, (M.Green).",TACKLER_ONE
M Green,"N. Racine punt 31 yards to the ACA19, M Green return 6 yards to the ACA25 (M.A. Lahaie), PENALTY LAV NY 16 yards to the ACA41, A ACA41.",RETURNER
D. Frame,"M. Sharpe field goal from 24 MISSED, kick to LAV-5, clock 12:39, M Proulx return 10 yards to the LAV5 (D. Frame).",TACKLER_ONE
Morgan Lavoie,"N. Racine rush for 6 yards to the ACA51, (Morgan Lavoie).",TACKLER_ONE
M Laperriere,"Anand Pillai kickoff 38 yards to the BIS27, M Laperriere return 13 yards to the BIS40 (S. Colwell).",RETURNER
G Shink,"Shane Desrochers pass intercepted by G Shink at the BIS35, G Shink return 25 yards to the BIS10 (T. Perrey).",INTERCEPTER
T. Perrey,"Shane Desrochers pass intercepted by G Shink at the BIS35, G Shink return 25 yards to the BIS10 (T. Perrey).",TACKLER_ONE
A D-Monice,"Shane Desrochers pass intercepted by A D-Monice at the BIS44, A D-Monice return 44 yards to the BIS0, TOUCHDOWN, clock 01:33.",INTERCEPTER
"Maxime Lavoie, Jr.","Maxime Lavoie, Jr. punt 30 yards to the LAV52, P Ianniciello return 35 yards to the MON23 (Maxime Lavoie, Jr.).",TACKLER_ONE
G Burns,"M. Bertrand pass intercepted by G Burns at the 55 yardline, G Burns return 5 yards to the LAV50 (J.F. Tremblay).",INTERCEPTER
M Kobh,"M. Bertrand pass intercepted by M Kobh at the LAV45, M Kobh return 23 yards to the LAV22, clock 02:25, PENALTY CON illegal forward pass 0 yards to the LAV22, CON ball on LAV22.",INTERCEPTER
P.Ianniciello,"Matt Renaud rush for 25 yards to the CON35, (P.Ianniciello).",TACKLER_ONE
A.Bynoe,"Shane Desrochers rush to the BIS30, fumble by Shane Desrochers recovered by MCG A Garven at BIS30, A Garven for 8 yards to the BIS22 (A.Bynoe).",TACKLER_ONE
A.Golden,"M. Ryan rush for 6 yards to the BIS46, (A.Golden).",TACKLER_ONE
P.Dubois,"D. Tai rush for 4 yards to the BIS30, (P.Dubois).",TACKLER_ONE
T.Pacher,"D. Tai rush for 7 yards to the BIS13, (T.Pacher).",TACKLER_ONE
T. Pacher,D. Tai rush for -1 yard to the MCG26 (T. Pacher).,TACKLER_ONE
M.Laperriere,Josh Sommerfeldt sacked for -2 yards to the MCG24 (M.Laperriere).,TACKLER_ONE
A. Charpentier,"J. Bond pass intercepted by F Martin at the MCG23, F Martin return 3 yards to the MCG26 (A. Charpentier).",TACKLER_ONE
M. Deslauriers,Benoit Groulx pass complete to Bruno Prud'homme for 8 yards to the CON28 (M. Deslauriers).,TACKLER_ONE
Jer. Hofferden,Robert Mackay pass incomplete to Jer. Hofferden.,RECEIVER
SamaÃƒÂ¯Ã‚Â¿Ã‚Â½L LAVud,Cory Fernandes rush for no gain to the CON30 (SamaÃƒÂ¯Ã‚Â¿Ã‚Â½L LAVud,TACKLER_ONE
Daryl Rankin,Benoit Groulx sacked for -7 yards to the LAV50 (Daryl Rankin).,TACKLER_ONE
J-S. Haedara,Cesar Hernandez-Sanchez pass complete to J-S. Haedara for 6 yards to the CON10 (Christopher Walcott).,RECEIVER
A. Barrette,"Robert Mackay pass intercepted by David Gauthier at the CON45, David Gauthier return 12 yards to the CON33 (A. Barrette).",TACKLER_ONE
Ray Gabelus,"Christ. Milo kickoff 62 yards to the CON3, Ray Gabelus return 15 yards to the CON18 (Jonathan Drolet).",RETURNER
Jordan Wilson-Ross,"Darryl Wheeler kickoff 54 yards to the OTT11, Jordan Wilson-Ross return 10 yards to the OTT21 (Marcus Babic).",RETURNER
Matthew FALVO,"Matthew FALVO punt 35 yards to the WES49, PENALTY OTT NY 15 yards to the OTT46, 1st and 10, WES ball on OTT46.",KICKER
Chayve Elliott,"Darryl Wheeler punt 38 yards to the OTT8, Chayve Elliott return 7 yards to the OTT15 (Craig Hansford",RETURNER
Craig Hansford,"Darryl Wheeler punt 38 yards to the OTT8, Chayve Elliott return 7 yards to the OTT15 (Craig Hansford",TACKLER_ONE
Matthew Bolduc,"[SG], Brad Sinopoli pass incomplete to Matthew Bolduc.",RECEIVER
Youcef Lekadir,"[SG], Michael Faulds sacked for -13 yards to the WES13 (Youcef Lekadir).",TACKLER_ONE
Duncan Mccall,"Darryl Wheeler punt 46 yards to the OTT51, Chayve Elliott return 12 yards to the WES47 (Duncan Mccall).",TACKLER_ONE
B'Jay Willan,Brad Sinopoli pass incomplete to B'Jay Willan (Craig Butler).,RECEIVER
Ott.,"[SG], Brad Sinopoli pass complete to Alex Fortier-Labonte for 20 yards to the WES33,. Fortier (Ott.) injured.",TACKLER_ONE
Josh Svec. Lowe,"[SG], Michael Faulds pass incomplete to Josh Svec. Lowe (Ott.) injured.",RECEIVER
B. DOUCETTE,"Matthew FALVO punt 39 yards to the WES48, Nathan Riva return 11 yards to the OTT51 (B. DOUCETTE).",TACKLER_ONE
Josh HAMILTON,"[SG], Michael Faulds pass complete to Dathan Thomas for 19 yards to the OTT9, out-of-bounds (Josh HAMILTON), PENALTY OTT UR 4 yards to the OTT5.",TACKLER_ONE
Matthew Lapointe-Bond,"Matthew FALVO kickoff 49 yards to the WES16, Nathan Riva return 10 yards to the WES26 (Matthew Lapointe-Bond).",TACKLER_ONE
S. TETREAULT,"[SG], Nathan Riva rush for 4 yards to the OTT21 (S. TETREAULT",TACKLER_ONE
Patrick Mears,"[SG], Brad Sinopoli pass incomplete to Patrick Mears.",RECEIVER
Maxime MIREAULT,Brad Sinopoli pass incomplete to Maxime MIREAULT (Conor Elliott).,RECEIVER
Filipe Fonseca DaS.,"Taylor Kuprowski rush for 11 yards to the MCG54, (Filipe Fonseca DaS.).",TACKLER_ONE
Math. GuÃƒÂ¯Ã‚Â¿Ã‚Â½rette,Jonathan Collin pass complete to Math. GuÃƒÂ¯Ã‚Â¿Ã‚Â½rette for -6 yards tothe MCG20 (E. ThÃƒÂ¯Ã‚Â¿Ã‚Â½riault,RECEIVER
E. ThÃƒÂ¯Ã‚Â¿Ã‚Â½riault,Jonathan Collin pass complete to Math. GuÃƒÂ¯Ã‚Â¿Ã‚Â½rette for -6 yards tothe MCG20 (E. ThÃƒÂ¯Ã‚Â¿Ã‚Â½riault,TACKLER_ONE
Jerome DÃƒÂ¯Ã‚Â¿Ã‚Â½ry-L.,Andrew Hamilton rush for no gain to the MCG19 (Jerome DÃƒÂ¯Ã‚Â¿Ã‚Â½ry-L.).,TACKLER_ONE
Matthew Stevens,Jonathan Collin pass incomplete to Matthew Stevens.,RECEIVER
Mario Collette,"Jean-Philippe Shoiry pass complete to Mario Collette for 13 yards to the MCG8, out-of-bounds (Gregory Landry",RECEIVER
Chris Mamo,"Chris Mamo kickoff 58 yards to the WES7, Nathan Riva return 25 yards to the WES32 (Peter McDougall",KICKER
Mike Montoya,"Mike Montoya rush for 2 yards to the WLU46 (Ahmad Jaradat), PENALTY WES offside defense 5 yards to the WLU49, NO PLAY.",RUSHER
Ahmad Jaradat,"Mike Montoya rush for 2 yards to the WLU46 (Ahmad Jaradat), PENALTY WES offside defense 5 yards to the WLU49, NO PLAY.",TACKLER_ONE
T. Allen,"Nathan Riva rush for 12 yards to the WES43, (T. Allen).",TACKLER_ONE
C. Stephen,D.Thomas rush for 4 yards to the WLU7 (C. Stephen).,TACKLER_ONE
Peter Quinney,Luke Thompson pass complete to Peter Quinney for 8 yards to the WLU36 (Jamie Symianick).,RECEIVER
Luke Bendus,"Chris Mamo punt 43 yards to the WES12, Nathan Riva return 3 yards to the WES15 (Luke Bendus), PENALTY WES illegal block 8 yards to the WES7, 1st and 10, WES ball on WES7.",TACKLER_ONE
Chima Ihekwoaba,"D.Thomas rush for no gain to the WES7 (Chima Ihekwoaba), PENALTY WLU offside defense 5 yards to the WES12, NO PLAY.",TACKLER_ONE
Adam Bestard,"Chris Mamo punt 36 yards to the WES33, Nathan Riva return 7 yards to the WES40 (Adam Bestard).",TACKLER_ONE
Dustin Hayman,"Michael Faulds pass complete to Zach Bull for 14 yards to the WES54, (Dustin Hayman).",TACKLER_ONE
Travis Vaughan,Luke Thompson pass incomplete to Travis Vaughan (Conor Elliott).,RECEIVER
C. Naranto,"Chris Mamo punt 35 yards to the WES50, M Sealey return 10 yards to the WLU50 (C. Naranto).",TACKLER_ONE
Andrew Buzzeo,Evan Pawliuk pass incomplete to Shamawd Chambers (Andrew Buzzeo).,TACKLER_ONE
C Franklin,"Chris Mamo punt 31 yards to the WES42, C Franklin return 0 yards to the WES42, fumble by C Franklin recovered by WES Craig Hansford at WES44 (Team).",RETURNER
Rob Maver,"Rob Maver kickoff 57 yards to the YRK8, Austin, William return 14 yards to the YRK22 (James Savoie).",KICKER
William,"Rob Maver kickoff 57 yards to the YRK8, Austin, William return 14 yards to the YRK22 (James Savoie).",RETURNER
Jacob Appiah,Jacob Appiah rush for 7 yards to the YRK29 (Adam Dunk).,RUSHER
Ryan Rowe,Ryan Rowe rush for -1 yard to the YRK43 (Jarryd Baines).,RUSHER
Austin,"Nick Coutu pass incomplete to Austin, William.",RECEIVER
Adam Moretti,"TEAM rush for -14 yards to the YRK29, fumble by TEAM recovered by GUE TEAM at YRK29, Josh Hilton for no gain to the YRK29 (Adam Moretti).",TACKLER_ONE
David Harrison,Justin Dunk pass complete to David Harrison for 9 yards to the YRK20 (Jason Marshall).,RECEIVER
Paul Fenech,"Justin Dunk rush for 2 yards to the YRK18, (Paul Fenech).",TACKLER_ONE
Jus Kowalewsky,Justin Dunk pass complete to David Harrison for 1 yard to the YRK17 (Jus Kowalewsky).,TACKLER_ONE
Ryan Duplessis,"Rob Maver kickoff 35 yards to the YRK30, Ryan Duplessis return 2 yards to the YRK32 (Curti Rukavina).",RETURNER
Cameron Thorn,Jacob Appiah rush for 5 yards to the YRK37 (Cameron Thorn,TACKLER_ONE
Rob Thomas,"Nic Fitzgibbon rush for 8 yards to the YRK45, (Rob Thomas).",TACKLER_ONE
Jamie Shaw,"Justin Dunk pass complete to Jamie Shaw for 45 yards to the YRK0, TOUCHDOWN, clock 07:26.",RECEIVER
Jeff Cain,Jacob Appiah rush for -1 yard to the YRK26 (Jeff Cain,TACKLER_ONE
Justin Brear,"Adam Moretti punt 35 yards to the GUE45, David Harrison return 9 yards to the GUE54 (Justin Brear",TACKLER_ONE
Brandon Rowe,"Justin Dunk pass complete to Jedd Gardner for 11 yards to the YRK45, (Brandon Rowe).",TACKLER_ONE
Keenan Redmon,Justin Dunk pass incomplete to Cavin Bratton (Keenan Redmon).,TACKLER_ONE
Chris Ross,Justin Dunk rush for 6 yards to the YRK16 (Chris Ross).,TACKLER_ONE
Karl Hjelholt,Ryan Rowe rush for 4 yards to the GUE44 (Karl Hjelholt).,TACKLER_ONE
Steven Reading,"Justin Dunk pass complete to Nic Fitzgibbon for 17 yards to the GUE43, (Steven Reading).",TACKLER_ONE
Ryan Bomben,"Rob Maver punt 41 yards to the YRK18, Jason Marshall return 4 yards to the YRK22 (Ryan Bomben).",TACKLER_ONE
Michael Boyd,"Nick Coutu pass complete to Michael Boyd for 12 yards to the YRK49, (Matthew Rossetti).",RECEIVER
Michael Stewart,Nic Fitzgibbon rush for 5 yards to the GUE42 (Michael Stewart,TACKLER_ONE
Neil,"Rob Maver kickoff 30 yards to the YRK35, Steffler, Neil return 1 yards to the YRK36 (Bradley Lively).",RETURNER
Fewell,"Nick Coutu pass incomplete to Fewell, Matthew.",RECEIVER
Murton,"Nick Coutu pass incomplete to Murton, Jesse. PENALTY GUE roughing 10 yards to the GUE11,.",RECEIVER
